filename,Ca,K,Mn,N,P,S,Zn
K_P_1181b18f-8d1d-4ba1-9fba-dfe397c585ac___NREC_B-Spot-1846_flipTB_JPG.rf.eea3903ccbf8a28499eb0cc7b07e4a07.jpg,0,1,0,0,1,0,0
Healthy_1ce2eb3c-b8a7-4839-9728-a380909f9b89___JR_HL-8448_JPG.rf.e262901065627a3c33226d209bda0656.jpg,0,0,0,0,0,0,0
K_Mn_bcf56f7d-d584-4fed-b42e-5cbf3b8707b7___JR_B-Spot-3197_180deg_JPG.rf.4218d200dac53df5e8a7fcfc6c5fa35c.jpg,0,1,1,0,0,0,0
Healthy_d7f13145-ea6d-4e04-9efa-669792d5e056___JR_HL-5980_JPG.rf.4fc67cd52fcec96951963b45cb041204.jpg,0,0,0,0,0,0,0
Healthy_c4bebe6c-9806-4def-8b3b-e6290dd6f14c___JR_HL-8499_JPG.rf.5853f9e10ea023d524ff080f9435be22.jpg,0,0,0,0,0,0,0
Healthy_ff276d07-04ef-4919-9762-a6548f8cf21c___JR_HL-7621_JPG.rf.5d4d6f250539621ba71faaf97167382f.jpg,0,0,0,0,0,0,0
Healthy_ff55573a-3ae9-4c76-957b-6b3e2665f4a3___JR_HL-8701_JPG.rf.28fb4d7503d7572a830d4afed50304b1.jpg,0,0,0,0,0,0,0
Healthy_8485a59c-2014-49e9-bed5-7581cb9fcd84___JR_HL-8319_JPG.rf.b45c156eb595f84753abd63ffc49ee98.jpg,0,0,0,0,0,0,0
Healthy_6c88680c-ed4b-45ba-a8d0-90d6ee26d618___JR_HL-7925_JPG.rf.a555c15f09ff7a311bdcef048fc52ced.jpg,0,0,0,0,0,0,0
Mn_P_db56c75b-22ed-473b-91ce-814d78d38574___JR_B-Spot-3325_180deg_JPG.rf.1bfce593b8c1376bd2339ace6070fdb9.jpg,0,0,1,0,1,0,0
K_P_a58df0b5-76f7-4f63-957c-660ec21414b4___NREC_B-Spot-1943_flipTB_JPG.rf.39e2c8131dd1e7e28d3cf61a6b807b75.jpg,0,1,0,0,1,0,0
K_Mn_P_a3d85f88-fcbd-42d9-9cf1-509e92b37929___NREC_B-Spot-9158_180deg_JPG.rf.4e0320494f9f24523aa66e29a42b50b0.jpg,0,1,1,0,1,0,0
K_Mn_5373b361-a0ee-477a-b8e9-f889d062ac1c___JR_B-Spot-3209_180deg_JPG.rf.676e02a7048cb411a443c12024738d32.jpg,0,1,1,0,0,0,0
K_Mn_P_9cb626a6-67a9-449d-806e-e2fb89345d65___NREC_B-Spot-1788_JPG.rf.07a9e9a642fef83529b8bca0361f63b2.jpg,0,1,1,0,1,0,0
K_P_08485974-1e38-4e34-b296-fadd9cc26942___NREC_B-Spot-9193_180deg_JPG.rf.d3d5c32f08ee620d2f8b6316454b8573.jpg,0,1,0,0,1,0,0
Mn_S_261bcab9-0dc9-4146-bd6b-7305732922d0___JR_B-Spot-9055_JPG.rf.8d26e8f1ab89dc87e1fd8b27c4af37e0.jpg,0,0,1,0,0,1,0
Healthy_903ae120-a280-4a1d-bd29-eded8a5cc901___JR_HL-7963_JPG.rf.038ed4a2b5642f9383a7910ff53a4763.jpg,0,0,0,0,0,0,0
Mn_4434e395-4f3d-435d-9101-ece6be005fd6___JR_B-Spot-8928_flipTB_JPG.rf.a3b67a37de11cb04b3cc9e9eeb9e8887.jpg,0,0,1,0,0,0,0
Healthy_be34960a-dd60-446d-80bd-7a01ba58baae___JR_HL-5820_JPG.rf.c11751c44b2adae7f1ad773efd509324.jpg,0,0,0,0,0,0,0
Healthy_dddbe84f-16f2-42ba-ab89-1b3aad6b9658___JR_HL-7590_JPG.rf.4837d2ffd5d21aa782b4ffc62118753b.jpg,0,0,0,0,0,0,0
Healthy_8a711858-3c85-4e73-a881-2fe3e503326e___JR_HL-8528_JPG.rf.07157a523f7b68e804e5f278c56aed67.jpg,0,0,0,0,0,0,0
K_Mn_P_993094d0-de25-4e57-9fa3-4a92b3464e32___NREC_B-Spot-1939_flipTB_JPG.rf.62758e7c11eda65749ea581491963dc6.jpg,0,1,1,0,1,0,0
Healthy_96c6b91d-dbd3-4c64-8280-30e72cad1bff___JR_HL-8619_JPG.rf.d118b0b43f427d68bb4874ed29b59160.jpg,0,0,0,0,0,0,0
Healthy_3c3ae39d-c397-4ad0-a95f-88d46cd15427___JR_HL-8210_JPG.rf.0eadad0b191cdef523deaf67e0ae3300.jpg,0,0,0,0,0,0,0
Mn_bbda7917-5169-48e8-b041-9ee38aabb29d___JR_B-Spot-3211_JPG.rf.122a48ddff9bd0b3ecc9e75b7a98cd1f.jpg,0,0,1,0,0,0,0
K_Mn_197e7e21-9ddb-4fbe-a87e-2885a14c29d5___JR_B-Spot-9035_JPG.rf.4d6f44ef16e25655ad7b1fdd84b33df8.jpg,0,1,1,0,0,0,0
Healthy_279a5c86-76d2-4c9d-9293-9ce666ced419___JR_HL-7893_JPG.rf.6b2eb55f117f2174ea1d6cc9303d42a8.jpg,0,0,0,0,0,0,0
Mn_P_42ef264d-f255-4674-885a-0921a0e7f649___JR_B-Spot-9022_JPG.rf.1f9ea51d89cb4904d7d1b0eb275d9dee.jpg,0,0,1,0,1,0,0
Mn_P_b1739803-02e8-4974-b230-37923c2010cc___NREC_B-Spot-1921_JPG.rf.0cbbdea3bdd0256f3e8284d9f7945bd2.jpg,0,0,1,0,1,0,0
Mn_4aa16bda-c8f4-40b1-9f68-16bc936e6e9e___JR_B-Spot-3157_JPG.rf.acf7acf98d599726bb9928e84413c856.jpg,0,0,1,0,0,0,0
P_57d9d6f1-8f81-4b5b-8985-c82b136a6c4c___JR_B-Spot-8846_flipTB_JPG.rf.5adbad15a5a681400ea2e8201750329b.jpg,0,0,0,0,1,0,0
Ca_K_Mn_S_7081e6ab-4d18-4b97-9cf5-86c6adaa4715___JR_B-Spot-3189_flipTB_JPG.rf.2fe2d3a276162f9f457aaadf8a783b2e.jpg,1,1,1,0,0,1,0
Healthy_1c2515f2-c0a7-455e-bc5d-649037cb6e3e___JR_HL-7634_flipTB_JPG.rf.1f0f123656b76949ecc82bee632a58d4.jpg,0,0,0,0,0,0,0
Healthy_2bd72641-4eea-4cf4-99b4-37815f06f096___JR_HL-5984_JPG.rf.28f4874c7e97907f130b35ad1fbe1ea6.jpg,0,0,0,0,0,0,0
Healthy_5ea016e4-284f-45ac-b9da-60d4ac5141e4___JR_HL-7987_flipTB_JPG.rf.6d0023ede65da400ca31cde2f183e48e.jpg,0,0,0,0,0,0,0
K_P_1044c742-39a0-4b1a-984f-3cb2bdeda94b___NREC_B-Spot-9219_180deg_JPG.rf.e36b9b1817ed8f8e7e2c5cd70d4b5bcd.jpg,0,1,0,0,1,0,0
K_Mn_197fdd19-46d1-46f7-8e79-aa9545f76ff0___JR_B-Spot-9000_flipTB_JPG.rf.67d14e94cc06397627ac320bd76fa8fa.jpg,0,1,1,0,0,0,0
K_Mn_P_8581fc41-9bd8-4845-9eef-bf1c58997a37___JR_B-Spot-9038_180deg_JPG.rf.f851ca4444d60b2bf7a91e548e012054.jpg,0,1,1,0,1,0,0
Healthy_2d93ee5a-6562-49c4-82fd-f5fbc950f4df___JR_HL-5943_new30degFlipLR_JPG.rf.46c81b558570214db85f2c5e4430da11.jpg,0,0,0,0,0,0,0
Ca_K_Mn_Zn_bc76d04a-056a-4fa4-a3de-2d848101631a___JR_B-Spot-9089_flipTB_JPG.rf.670fea4eda692fc22e2180ef68105c07.jpg,1,1,1,0,0,0,1
Healthy_9395cf41-c7f6-4b44-81f1-bf9f58fa1ca6___JR_HL-8846_JPG.rf.13e5d306468871a4c24f977419d2b276.jpg,0,0,0,0,0,0,0
Healthy_dc4eacfe-7ead-4851-8a6c-e35b0e7acdd2___JR_HL-5812_JPG.rf.890a7e19c4c508ebf33bd15440d37c27.jpg,0,0,0,0,0,0,0
Healthy_6a140ba2-7c14-4a2b-b822-e5b80302e61e___JR_HL-8605_flipTB_JPG.rf.bedb588dbe93d276c4db0c924acbeb30.jpg,0,0,0,0,0,0,0
Healthy_0b796b7a-dfc8-47f7-9970-8373263c6408___JR_HL-5948_flipTB_JPG.rf.0e124a78230f780dd7d5258e6b7c1c75.jpg,0,0,0,0,0,0,0
Healthy_1d6e01ff-affd-4867-895d-fb82b6b0dce3___JR_HL-7952_JPG.rf.7df7becd1397e997429aaf45274937a3.jpg,0,0,0,0,0,0,0
Ca_Mn_67b4af5b-0ca1-4e11-a7c1-179b4defa8fc___JR_B-Spot-8965_JPG.rf.86f14dfae796f80031bce644546f5f9f.jpg,1,0,1,0,0,0,0
Healthy_4a4478b6-4d10-4973-b884-548ff3e1b444___JR_HL-8428_180deg_JPG.rf.7c188abf1fc50ca9d50f3ae0fb0614da.jpg,0,0,0,0,0,0,0
Healthy_1bfbdcd9-68ae-4676-9693-5f02fd310860___JR_HL-8715_flipTB_JPG.rf.f1050b3be602ad904e89fc53c5af1849.jpg,0,0,0,0,0,0,0
Mn_4434e395-4f3d-435d-9101-ece6be005fd6___JR_B-Spot-8928_180deg_JPG.rf.f14c4e9933b4f42ba876655ed81a507f.jpg,0,0,1,0,0,0,0
Healthy_d59ef8c1-e6e7-44ea-8ada-36431c44c3c6___JR_HL-7648_JPG.rf.288b566aaee7cd8b4ec850ce348bd8a7.jpg,0,0,0,0,0,0,0
K_Mn_a9465bdb-c2fe-4b3a-8617-84ca453cd782___NREC_B-Spot-9110_180deg_JPG.rf.481e7c98fc2b0942b2766740653191d3.jpg,0,1,1,0,0,0,0
Healthy_3dbd080a-21d0-4fb0-8c31-9638c6030943___JR_HL-5817_newPixel25_JPG.rf.130555f25a1a7ae268839efaaea9fdc6.jpg,0,0,0,0,0,0,0
Healthy_cc799066-155d-4d7d-9229-93db4e6be216___JR_HL-8421_JPG.rf.3044d5007b21b4809bb6c931d4dc0428.jpg,0,0,0,0,0,0,0
Healthy_57205d1c-04ed-4af8-a011-8b1beabb8295___JR_HL-5845_JPG.rf.b65bb9a126c35c955f954d827c3719c4.jpg,0,0,0,0,0,0,0
Healthy_2a42396f-f9a9-47cc-9dd7-7149faf1e0e2___JR_HL-8544_JPG.rf.220ca1b2278620e78ec4076d623bc0b5.jpg,0,0,0,0,0,0,0
Healthy_ddb5f9d9-fd75-40e0-9c14-b09f38fb5cdc___JR_HL-5864_JPG.rf.49973c5ec9f7e8f70efb6d73ff04e848.jpg,0,0,0,0,0,0,0
Healthy_fa64670e-5a85-4817-b2ee-7b12bba99176___JR_HL-8545_JPG.rf.e301d13721de702282f719cf8d6378a1.jpg,0,0,0,0,0,0,0
Mn_P_eb07f29d-097e-42b3-8aaf-b9bd635eec1c___JR_B-Spot-3303_180deg_JPG.rf.572b3957258dcb7bebf5b5f3ff3fd1e8.jpg,0,0,1,0,1,0,0
Healthy_2b0eaba8-5c38-4eb2-8629-7b967cfd2b20___JR_HL-8062_flipTB_JPG.rf.79a7c07dbde8fc38b16062f3825679fc.jpg,0,0,0,0,0,0,0
Healthy_96922028-c5d6-4053-9b0d-90b64a00e5aa___JR_HL-8057_JPG.rf.7bc9fcf7f7e2aa92bfed54771d5f703c.jpg,0,0,0,0,0,0,0
K_Mn_P_1385e1e7-c7a5-4edb-8273-2f6a54c583fa___NREC_B-Spot-9128_flipTB_JPG.rf.541f4366fef48159f226b78745bb2221.jpg,0,1,1,0,1,0,0
Mn_P_a18e15a9-8127-4a41-aac4-e95c53392b26___NREC_B-Spot-1877_180deg_JPG.rf.e8c3f6ea6a285015fa2a541434952d14.jpg,0,0,1,0,1,0,0
Mn_356984ef-4342-4233-a2e6-3db044cbd4b2___JR_B-Spot-3147_flipTB_JPG.rf.0f20af036a3e71fb1074de2745310b01.jpg,0,0,1,0,0,0,0
Healthy_d3116654-623a-426d-8afe-76a156977de6___JR_HL-7789_JPG.rf.b960e98a742cc0abf4aadd407ba45346.jpg,0,0,0,0,0,0,0
Healthy_0137d804-551d-4f78-88b4-d603056dd7e7___JR_HL-7719_JPG.rf.6a84d6e2a1fdf27d39f87f0c5b7eea3c.jpg,0,0,0,0,0,0,0
Healthy_639dec07-c685-42bd-8be0-f4c31eefc26a___JR_HL-8420_JPG.rf.225595ce7acfca8bedcba9fd290908f2.jpg,0,0,0,0,0,0,0
Mn_P_64c23fb9-51a0-4690-bed5-47ab3af8c294___JR_B-Spot-9072_flipTB_JPG.rf.edf0b88b0b3342e0c69e45fcd46a95b2.jpg,0,0,1,0,1,0,0
Mn_P_875f41e8-cd70-44f4-a17c-c8b77fed406c___JR_B-Spot-8902_180deg_JPG.rf.1dc924ff270d24537cf2b8d6e1a9cd08.jpg,0,0,1,0,1,0,0
Mn_P_f73b390b-591a-4f25-991d-3ff77a92a6f5___JR_B-Spot-3357_JPG.rf.165ca3abdcbc8304632654ccd4f19345.jpg,0,0,1,0,1,0,0
Ca_Mn_Zn_28b0cad6-b695-4e4b-9cd1-27f2e43647e7___JR_B-Spot-9071_JPG.rf.f28b9f5d515d4a9481cd64b20441552e.jpg,1,0,1,0,0,0,1
Healthy_4b7612c8-8f1c-4cdf-a4bb-2a9d266daa91___JR_HL-8852_JPG.rf.d23bbbf0c62196c8b693c2b53e4b15d6.jpg,0,0,0,0,0,0,0
Healthy_f5c4ed36-b760-41c8-9ce3-60f0e1b0f068___JR_HL-5871_JPG.rf.daac0053e9c3f1058590ced099dcff4f.jpg,0,0,0,0,0,0,0
Mn_S_b45fccde-f383-4741-a19a-fb48dc215190___JR_B-Spot-3098_flipTB_JPG.rf.585cd4047fa169192f75ef806b185dfe.jpg,0,0,1,0,0,1,0
Healthy_6cee02dc-372c-4a96-a68e-900cbdc00d12___JR_HL-8736_flipTB_JPG.rf.4154fb23c86e2b5e50b5198f1f7b24c2.jpg,0,0,0,0,0,0,0
Healthy_642b5af2-4c78-4fa9-ba88-e9e60b505416___JR_HL-8743_JPG.rf.fdd0a7537bad3e8600d71e5809c26368.jpg,0,0,0,0,0,0,0
Healthy_1f66bf0a-3af3-4084-ab73-c1e1b8f3dc46___JR_HL-8824_flipTB_JPG.rf.3e2d7ceaac7810966741e8e938325f72.jpg,0,0,0,0,0,0,0
K_Mn_b8b69a41-e188-4c81-9724-2664ee8027c5___JR_B-Spot-8954_flipTB_JPG.rf.656a6efcda3bdde948ba26e37bfffade.jpg,0,1,1,0,0,0,0
Mn_P_98558acc-09f4-4d2f-bdff-5e8e915ea606___NREC_B-Spot-9141_JPG.rf.5a0da0cda59d11e80e09ba563c87a78d.jpg,0,0,1,0,1,0,0
Healthy_e8c23218-817b-49a4-ab02-95caed932ea6___JR_HL-7751_JPG.rf.1f51cf091eecf3232e83a2c45525ee86.jpg,0,0,0,0,0,0,0
K_P_09ae534a-e931-4f83-8545-cf330dfebae9___NREC_B-Spot-9210_JPG.rf.2e5da5cc6348ab1b56418f6ebd9871eb.jpg,0,1,0,0,1,0,0
Healthy_5dd09f16-7e45-45ed-804f-236f210c3e60___JR_HL-8289_180deg_JPG.rf.19bc12b2e2c34f1c1e203bc7d3f2525f.jpg,0,0,0,0,0,0,0
Healthy_86ab8e24-ef8e-41a9-b21a-052380f87f61___JR_HL-5830_JPG.rf.587b4c9c6b3085524917fccb3a6df5bd.jpg,0,0,0,0,0,0,0
Mn_S_11092e1c-9fdc-4405-85b9-a8d7548f12bb___JR_B-Spot-9051_180deg_JPG.rf.64c7496bd94f33c763946d3a2c9e0dc4.jpg,0,0,1,0,0,1,0
K_Mn_P_b5d5a42e-5d4f-4429-8923-aee42e0a0c5d___NREC_B-Spot-9189_JPG.rf.8293440b5ba36bd297f1735028416c4f.jpg,0,1,1,0,1,0,0
Healthy_6f13ae9f-a9e0-46e3-8e5a-445c4f16898a___JR_HL-8283_JPG.rf.a446adfe6cdbd821b7144524cbbc8e09.jpg,0,0,0,0,0,0,0
Healthy_6120353a-2ee2-46d3-80f1-6535ddfe7aab___JR_HL-8073_JPG.rf.7c3aeaaa911bcd7ae01f387f18b86c25.jpg,0,0,0,0,0,0,0
Healthy_5e80e275-c382-422e-9fea-b27afe385d9e___JR_HL-8394_JPG.rf.8540162ab7c7c3fd566987007f7138de.jpg,0,0,0,0,0,0,0
Mn_P_a18e15a9-8127-4a41-aac4-e95c53392b26___NREC_B-Spot-1877_flipTB_JPG.rf.2083f574a90863d7a396d6da40f2d302.jpg,0,0,1,0,1,0,0
Healthy_0eabc3c2-d492-4227-90d8-14dab9fd4a9a___JR_HL-8699_new30degFlipLR_JPG.rf.d6c51d93bac57e242e577ad3b87b159f.jpg,0,0,0,0,0,0,0
Healthy_dd87648b-f981-45cc-828c-f4a4634630c9___JR_HL-8186_JPG.rf.20d0b548c5be93b3e4ca3d27e98961bb.jpg,0,0,0,0,0,0,0
Healthy_99af85d7-aac5-46e9-b60e-ef4f6a8e0898___JR_HL-7697_JPG.rf.ee92bf22a7e27098b865184e398cb9c3.jpg,0,0,0,0,0,0,0
Healthy_7277c061-6c40-4c75-8af3-32bd4a284dc5___JR_HL-8728_JPG.rf.03aa1c53172d85e8f8ac330595111658.jpg,0,0,0,0,0,0,0
K_Mn_P_4614ed01-e120-4ae9-8f13-028fa8297873___JR_B-Spot-8985_180deg_JPG.rf.2a59806944af033dd92cbe2d8f948e80.jpg,0,1,1,0,1,0,0
K_Mn_0448a226-3d3a-494d-a026-a92b048689c7___JR_B-Spot-8897_flipTB_JPG.rf.a2a212d0917b7cbcf15ba2f76acfec12.jpg,0,1,1,0,0,0,0
Healthy_3d9eb50c-3739-4e37-987b-c70a398741e5___JR_HL-8308_JPG.rf.ee69a39ba89543ac6b47f9411bcc9ebd.jpg,0,0,0,0,0,0,0
Mn_P_b3085525-974e-4d75-99a4-7d18e06e13f6___JR_B-Spot-3317_180deg_JPG.rf.d7b29298c382812e8b5411c58d378389.jpg,0,0,1,0,1,0,0
K_Mn_P_b766708d-5d33-4034-afc8-fbf9ffece733___JR_B-Spot-9037_JPG.rf.5324cd8a5be97a679030ae37f456c063.jpg,0,1,1,0,1,0,0
Mn_a3fad4a2-1e15-4bfd-9293-56f57540b44f___JR_B-Spot-9018_flipTB_JPG.rf.5c3df3cda1983a04cc2e3ddb3c3d6b4e.jpg,0,0,1,0,0,0,0
Healthy_d93780fa-76b4-46ff-b182-36fe7181e2b3___JR_HL-8894_JPG.rf.7725dad9ae768ead2efe0982dc6d2362.jpg,0,0,0,0,0,0,0
Healthy_8b84f872-8128-48a9-8e86-b166294a67f4___JR_HL-7760_JPG.rf.ad4404359b6f429383abf96f951c5c71.jpg,0,0,0,0,0,0,0
Healthy_4e7f91aa-6db1-4363-afbc-5fcc88b42231___JR_HL-8284_JPG.rf.191ae611cebafccc1ea7dd958b672775.jpg,0,0,0,0,0,0,0
Healthy_2d117ef0-5705-4814-b191-1d184204452f___JR_HL-7744_JPG.rf.46e13339efa58b44bc9667dadbe4b2b2.jpg,0,0,0,0,0,0,0
N_z7405998568676_e6d898a896aa7f98c13b185f39f9c60a_jpg.rf.171dac33ed281a80c0f9abe993873bfa.jpg,0,0,0,1,0,0,0
Mn_33952a4a-ef41-4eff-9a2a-35bbea1b6686___JR_B-Spot-3200_flipTB_JPG.rf.0445e585435fcc978710c2960b1cb052.jpg,0,0,1,0,0,0,0
Healthy_5d306c3a-6006-4508-b575-f3f6b83859e7___JR_HL-7677_JPG.rf.1ddec5a35b2a52b8c0bd7f37c8459996.jpg,0,0,0,0,0,0,0
Healthy_1d0430f7-af9b-4e3d-9d4a-47cf676556fe___JR_HL-5938_180deg_JPG.rf.d7ce7096247131083efb3e7bc199351e.jpg,0,0,0,0,0,0,0
Healthy_a7427b19-b68c-4ca9-b175-6fca8174c4b0___JR_HL-8142_JPG.rf.90bcbafe7bbd6f548d88f1d978e317ce.jpg,0,0,0,0,0,0,0
Healthy_2fefe600-7bb1-4edd-86e7-0847c9e0e33c___JR_HL-8750_newPixel25_JPG.rf.ed41f090e1ac03c6d512408e4efe7977.jpg,0,0,0,0,0,0,0
K_Mn_P_70985466-254f-479b-86f2-9792be0864ed___JR_B-Spot-9044_JPG.rf.f148d50750fc8cbde618ef6f5f46cacc.jpg,0,1,1,0,1,0,0
P_e1c5cd9c-d181-42b8-95cc-e45538f21d12___NREC_B-Spot-1864_JPG.rf.355d01e3aee91075fca0de189a1818e2.jpg,0,0,0,0,1,0,0
Healthy_6a6a7f87-4efb-43c7-ae36-1f9db31246f2___JR_HL-7703_flipTB_JPG.rf.029c9f479c24a4916411fa802b480670.jpg,0,0,0,0,0,0,0
Healthy_202621f9-fb34-4eef-a869-4f538de3e881___JR_HL-8496_JPG.rf.5eb86c090de519a01d660278fc5a782a.jpg,0,0,0,0,0,0,0
K_P_51f564c9-28a3-4352-960c-9d88445d36d9___NREC_B-Spot-1794_180deg_JPG.rf.0c3a394e696af58ace2130a364cc4420.jpg,0,1,0,0,1,0,0
Healthy_c7136dd2-a014-45e0-bdfc-1167769adadc___JR_HL-7731_JPG.rf.36201e358d9062011aa386091607458e.jpg,0,0,0,0,0,0,0
N_z7405998493253_8811fc6716ccde90723c53cecb3b9a30_jpg.rf.41acd264ba4c7682ff73ea6087ee0949.jpg,0,0,0,1,0,0,0
Healthy_6b0af08c-3f98-4077-94ab-5a35527fbf08___JR_HL-7589_180deg_JPG.rf.0d5595964fadfae3d77cfdc2b845577c.jpg,0,0,0,0,0,0,0
K_Mn_S_168a11c9-159b-468c-a6d9-07d0b61c42c9___JR_B-Spot-3193_flipTB_JPG.rf.bb2158ae5ebafeb816486315a6ce96ef.jpg,0,1,1,0,0,1,0
Mn_P_a15291c3-e639-42d5-b22d-ed147c6453be___JR_B-Spot-3134_JPG.rf.90286a4d8765f32294137243f1496b81.jpg,0,0,1,0,1,0,0
Healthy_06ae69f3-53f7-4ad8-b6b0-185dd26b2fc0___JR_HL-7971_flipTB_JPG.rf.d801e519dd34d9be53f26b0d31f998ac.jpg,0,0,0,0,0,0,0
K_Mn_365ab78f-6a75-49ef-acb8-44b8b21fac2c___NREC_B-Spot-9159_180deg_JPG.rf.a0ae6c09bc0c2680bb355604e016a885.jpg,0,1,1,0,0,0,0
Healthy_0e1942a4-91d7-460a-8189-1a4e693cfc84___JR_HL-8896_flipTB_JPG.rf.88b7e898254cbb89ebb4b02b46a863bb.jpg,0,0,0,0,0,0,0
Healthy_2a510a2e-0e15-4ee3-9a66-a7bc27710c91___JR_HL-7704_new30degFlipLR_JPG.rf.71376cb8151d73790a49cadb38eda0f3.jpg,0,0,0,0,0,0,0
Ca_K_Mn_S_48a7cf31-19e0-45ba-89c1-7887afa0bdd4___JR_B-Spot-9095_JPG.rf.5030570f2c3fb0af0e1270af884bb9f5.jpg,1,1,1,0,0,1,0
Healthy_2fb934df-b92d-4ede-8700-72a4c5a40f04___JR_HL-8839_JPG.rf.f9265da34a18b960285bc9785599860c.jpg,0,0,0,0,0,0,0
Healthy_b91d515b-9f44-4a63-aa2b-e7b3f2ea0fec___JR_HL-8312_JPG.rf.900e5a21743393017ca9e2ccb149b9ed.jpg,0,0,0,0,0,0,0
Healthy_7ef3d9a6-605d-400e-a87c-fcb8877d333b___JR_HL-8779_JPG.rf.e90dcd3ce56fd08f1cd462deec31b575.jpg,0,0,0,0,0,0,0
Healthy_4afa2688-a33f-4adf-a0f5-18f9c5e7e848___JR_HL-8714_JPG.rf.347b51611f94f6ccedace7020db57982.jpg,0,0,0,0,0,0,0
Healthy_296be9fb-0c43-48a4-9d05-8d906fee9c16___JR_HL-8643_JPG.rf.41767daa891735efb56f30bf59861a61.jpg,0,0,0,0,0,0,0
Healthy_5f11a48a-467f-4639-adcb-f7189c669a5f___JR_HL-8348_JPG.rf.a16ffd5b6ca285b1e39f3ca17abfe1a1.jpg,0,0,0,0,0,0,0
P_4683ce17-7653-4718-95a5-7158f3094640___NREC_B-Spot-9196_flipTB_JPG.rf.a6cc42fc6e7b7755e16b11b4639e94a3.jpg,0,0,0,0,1,0,0
Healthy_3da82d3f-34cf-4e0f-9ed4-1a77526dddb4___JR_HL-8611_flipTB_JPG.rf.57f270800000057f94e481ba649deb26.jpg,0,0,0,0,0,0,0
Healthy_0c002246-262c-46d7-9995-bd1e1b2737d9___JR_HL-7969_JPG.rf.dfef55e89a7c1ad316d477b7679f694b.jpg,0,0,0,0,0,0,0
Mn_P_2c4a898a-9812-423b-bd8a-419a09699270___JR_B-Spot-8853_JPG.rf.1404e72a58dbba3927323a6f656546c6.jpg,0,0,1,0,1,0,0
P_50e6a99b-97a6-4f91-bb0d-b82e11e3f482___NREC_B-Spot-9195_180deg_JPG.rf.e2fcc143bdfe1f33405fd68b96b15f9f.jpg,0,0,0,0,1,0,0
Mn_P_82b9fdcc-3000-46fe-b955-063e77dd5968___JR_B-Spot-3324_flipTB_JPG.rf.cc05e7271d5dc1a58641c5c1d65d302c.jpg,0,0,1,0,1,0,0
Healthy_16eef738-7632-4755-b430-2167d75ebe9d___JR_HL-8691_JPG.rf.6fb8e0d4f2d6c14c26364aadbf8404f1.jpg,0,0,0,0,0,0,0
K_P_4fc91e77-fdbc-4041-a510-b267ebbc4bb9___NREC_B-Spot-9055_JPG.rf.4481df1c10509e9a3340912e52df94f0.jpg,0,1,0,0,1,0,0
Healthy_e0bc5745-37b1-4207-855f-3cfadd2316d4___JR_HL-8457_JPG.rf.52acd9cf5ddbc6aee606cf3cb500fe22.jpg,0,0,0,0,0,0,0
Healthy_2fb934df-b92d-4ede-8700-72a4c5a40f04___JR_HL-8839_newPixel25_JPG.rf.9130eddbd06abfc28fb432aa659d5dbb.jpg,0,0,0,0,0,0,0
Mn_P_b3f86927-5a59-4e12-a6c5-06e82d45388d___NREC_B-Spot-9234_flipTB_JPG.rf.cef6d338a8885fedb0a58222d2f254c9.jpg,0,0,1,0,1,0,0
Healthy_32f0cd4f-3786-4fc6-84e0-4ffb72e96741___JR_HL-8155_JPG.rf.8918d15b735f6c42c533847c7d51c0f4.jpg,0,0,0,0,0,0,0
Mn_P_7342a0fb-dccd-40c6-875a-0fcf3986f112___NREC_B-Spot-1824_JPG.rf.2e1b240a986fbf5b19104fb31fe431f0.jpg,0,0,1,0,1,0,0
Mn_4434e395-4f3d-435d-9101-ece6be005fd6___JR_B-Spot-8928_180deg_JPG.rf.c54e0318a54a1e7c4c8924510d81fc23.jpg,0,0,1,0,0,0,0
Healthy_a1f59b7c-e4db-494f-a229-8ef66f4d842a___JR_HL-8477_JPG.rf.951e6e34fc02bda3caaaa9f02bc110e3.jpg,0,0,0,0,0,0,0
Mn_S_eac1d76c-1faf-4abb-b3f6-a4b2fff350d2___JR_B-Spot-3119_flipTB_JPG.rf.c0115161cd197ad5b0dac6f5965f67aa.jpg,0,0,1,0,0,1,0
Mn_c8ea8547-4f93-4bf9-af69-79f09697e817___JR_B-Spot-3152_JPG.rf.e242e2522f93728f993b45d6f7d58331.jpg,0,0,1,0,0,0,0
Ca_K_Mn_P_45cfd1ee-052e-43ef-93ff-ae392eedd726___NREC_B-Spot-9084_JPG.rf.660ed4be8f61b4607e7f5de8e58f719c.jpg,1,1,1,0,1,0,0
Healthy_3da82d3f-34cf-4e0f-9ed4-1a77526dddb4___JR_HL-8611_180deg_JPG.rf.8eec0eebd61c5f2932a104093f359590.jpg,0,0,0,0,0,0,0
K_Mn_S_b748edc9-357c-4fa6-8e71-03c03845d3d5___JR_B-Spot-3188_JPG.rf.9d0c3accec108c63b384b9f29c8dc2b4.jpg,0,1,1,0,0,1,0
Healthy_2d34f331-50b9-4d90-851c-4b0d2ebc4f31___JR_HL-8724_flipTB_JPG.rf.c51e933ef3b585b29427771fa0b4b25e.jpg,0,0,0,0,0,0,0
Healthy_f4c9f089-0129-4aee-968a-d3348b5a2145___JR_HL-7647_JPG.rf.939bd8ff4c4aae250122cf6f74e4649d.jpg,0,0,0,0,0,0,0
